"linear_predictor","residual","model"
1.80757759335396,0.982136598750377,"Clinical Cox"
0.812120028237931,0.773784302477883,"Clinical Cox"
0.434094499482207,0.170905836632323,"Clinical Cox"
1.02970784891872,1.47840783176324,"Clinical Cox"
1.81514318096558,0.733775557092192,"Clinical Cox"
1.20091921991999,-0.168452352264585,"Clinical Cox"
0.968770057056003,0.0894898477248368,"Clinical Cox"
0.286302795056049,-1.3930342645512,"Clinical Cox"
1.49216896246773,1.19497450391991,"Clinical Cox"
0.239259039004023,0.862407575392601,"Clinical Cox"
1.90639531187097,0.429270523883358,"Clinical Cox"
1.65180287746939,1.37588040348838,"Clinical Cox"
1.9318438496911,-1.05072711854743,"Clinical Cox"
1.24972176112977,0.944027862191727,"Clinical Cox"
0.839902557902072,1.22114440134288,"Clinical Cox"
0.513059761816864,0.743531969907547,"Clinical Cox"
1.37307193866187,-2.07115080192283,"Clinical Cox"
0.738812062304724,-0.0760961992552593,"Clinical Cox"
1.99215426026655,-0.0862780437648985,"Clinical Cox"
0.978448305803549,0.729764012821832,"Clinical Cox"
0.762869068274629,0.961976252508398,"Clinical Cox"
1.73145483015694,-0.58977737585384,"Clinical Cox"
1.85408037118057,1.82631379780823,"Clinical Cox"
0.735964874640482,-0.450981500222262,"Clinical Cox"
0.786341964482033,1.4278576854902,"Clinical Cox"
0.600710840233697,0.178099362450177,"Clinical Cox"
1.58036007115519,-0.261914872598458,"Clinical Cox"
1.64002949869555,0.164204322301549,"Clinical Cox"
1.78229572889677,0.534284840488757,"Clinical Cox"
1.18853572450642,1.17807500229034,"Clinical Cox"
0.769885892903658,-1.4792605980017,"Clinical Cox"
2.23363176353492,0.998139343007474,"Clinical Cox"
0.898330838363226,0.864217823323928,"Clinical Cox"
0.7202524751078,1.29676449535527,"Clinical Cox"
2.29147621233085,0.33898198832513,"Clinical Cox"
0.727086766830704,0.762030134476936,"Clinical Cox"
0.922286002360336,1.53999043035384,"Clinical Cox"
0.589111421256467,-1.62074935200833,"Clinical Cox"
0.804308054059017,1.01656608623288,"Clinical Cox"
-0.00177230842639142,0.785147660542321,"Clinical Cox"
0.285364746718085,0.436258523794722,"Clinical Cox"
0.317541076970889,0.457113707050662,"Clinical Cox"
1.61528845328556,1.94453768264958,"Clinical Cox"
1.12204189183843,-0.1263124572547,"Clinical Cox"
0.366826903121862,-1.24445564118594,"Clinical Cox"
-0.368379267238159,0.659220672992087,"Clinical Cox"
0.49636423058136,0.756341760504588,"Clinical Cox"
0.473466629332708,-1.62844237432464,"Clinical Cox"
0.272435935830592,-1.28878309074697,"Clinical Cox"
0.212002573446254,0.477099988226785,"Clinical Cox"
-0.403461018228569,1.26504949143878,"Clinical Cox"
1.09817205368466,0.804338065338647,"Clinical Cox"
0.953516866880643,-1.47445480703289,"Clinical Cox"
1.156684261561,0.0374618886806899,"Clinical Cox"
1.6810899504369,-0.288005130771501,"Clinical Cox"
0.118916895180592,0.912802102789101,"Clinical Cox"
0.514885629906888,0.362804732152062,"Clinical Cox"
0.447732649148016,0.318662741965977,"Clinical Cox"
0.935089193773401,1.3382814918438,"Clinical Cox"
0.408102316150911,-1.57608165679168,"Clinical Cox"
0.93161733160299,0.681340184013138,"Clinical Cox"
1.40819368536064,-0.298455471580402,"Clinical Cox"
0.16135347336993,2.14755266019904,"Clinical Cox"
1.26627742861837,1.12687360834484,"Clinical Cox"
0.923855790555122,-0.485194576038415,"Clinical Cox"
0.331309122850185,1.18805862049432,"Clinical Cox"
0.549450797689798,-1.30025032333859,"Clinical Cox"
1.42367103426113,0.816945220095721,"Clinical Cox"
0.806334011897587,1.8414748455715,"Clinical Cox"
2.00934773131542,0.0170013363374984,"Clinical Cox"
0.993015383486182,-1.83238805231309,"Clinical Cox"
0.516663756381385,-1.27910841147594,"Clinical Cox"
1.27804200366101,1.59220544391942,"Clinical Cox"
0.985040080782623,0.13569488372163,"Clinical Cox"
0.701313916498984,0.352411670558641,"Clinical Cox"
1.34853508339277,0.331973601312853,"Clinical Cox"
1.59415239818437,-0.701526280832706,"Clinical Cox"
2.33292914963409,1.57150046582901,"Clinical Cox"
